-4.50395,-5.12285,14.9066,
-0.718406,-4.20929,1.94489,
-1.76611,-1.55872,5.04923,
-0.338604,-6.23371,2.39747,
-1.73459,0.263991,9.53916,
-0.689021,-4.64394,2.76517,
-1.52569,-1.83017,4.67245,
-0.596178,-4.78594,2.42677,
-1.24494,-2.02267,3.81503,
-0.605195,-1.75375,3.65691,
0.545294,-7.62352,-1.25068,
-0.524105,-3.97758,1.28094,
-1.74374,-3.09831,5.12548,
-0.715603,-4.93255,2.49043,
-1.44871,-3.71327,3.60513,
-0.634865,-4.36754,1.55538,
-1.6831,-3.37673,5.94632,
-5.90843,14.516,1.60792,
-6.21426,-3.66563,4.71148,
-1.72982,-0.0874889,6.28951,
-1.4804,-4.76337,1.0937,
-0.575163,-6.88082,3.45338,
-0.510219,4.08671,9.31628,
-0.123657,-2.72468,3.78893,
1.72057,3.14243,7.99415,
-1.47309,10.0378,-0.0950489,
-0.463798,-3.09656,1.44922,
-0.377359,-4.52627,1.93546,
-1.37148,1.14532,4.62185,
-0.241675,-3.62341,2.32858,
-0.896152,1.97282,3.80443,
-1.22724,4.82455,1.46979,
-0.174169,-4.28565,1.93559,
0.0908002,0.162544,2.74387,
-1.11063,4.14192,2.53098,
-0.484348,-3.39124,2.90448,
-1.31063,2.5731,4.65001,
-1.48152,5.31349,1.59344,
-0.422559,-3.48917,1.91236,
0.0115538,-2.52027,2.1424,
-1.04911,3.7487,2.83507,
-0.262227,-4.26863,1.19606,
0.0263151,-3.54308,0.757158,
-1.00458,2.01633,3.588,
-0.48186,1.27917,2.55215,
0.0997969,-3.90888,0.62643,
0.184473,-5.10594,-0.720634,
-0.719104,-3.8914,1.64486,
-0.626816,-5.47813,2.51523,
-0.991346,-0.120953,4.34221,
5.26539,6.10628,3.35809,
-1.98646,23.3144,1.43769,
-15.4356,-5.19368,4.17168,
-0.339952,-4.4832,2.91138,
-1.37021,3.11278,4.47544,
-1.86019,6.82308,1.73291,
-0.263358,-2.45425,0.392825,
-0.25289,-5.89114,1.3204,
-0.742665,0.0907924,4.04989,
-0.605115,0.271904,3.99549,
-0.476249,-3.3898,2.2981,
0.940271,-6.6572,-2.05724,
-0.225855,-3.70228,1.85705,
0.397964,-4.42174,0.0386015,
-0.751233,1.64755,3.14284,
-2.37719,1.80859,9.36809,
-0.75084,-13.5086,-0.824874,
5.84615,-3.74306,3.89766,
-0.440916,-3.36223,1.31088,
-0.345095,-5.07648,2.13656,
-0.905567,1.46567,3.41075,
-1.28785,3.38315,3.043,
-2.13505,7.74301,3.71788,
-0.642197,-1.9004,-0.262259,
-0.636249,-3.76219,3.1156,
-2.09263,2.61079,7.37734,
-1.50794,8.67657,0.408165,
-2.45581,-9.3816,10.6944,
2.48096,20.6984,12.8998,
7.18685,-1.45286,16.5297,
-0.616157,0.0119848,2.35807,
-1.2664,2.58576,3.82311,
-0.335229,-2.90041,2.16667,
-0.205006,-2.66668,1.09557,
-0.246916,-5.51335,1.70065,
-0.491205,-0.520803,2.31683,
0.0472647,-3.9571,1.16504,
-1.13922,-0.812179,3.8452,
-1.0536,3.51699,3.10636,
-0.606112,-3.11023,3.6155,
-0.846421,1.19363,3.78841,
-0.579974,3.86129,0.768172,
-0.714728,-3.25072,3.76463,
-1.32448,1.56791,5.70824,
-1.61843,6.81717,1.44984,
-0.235717,-2.64531,0.596919,
-0.207548,-6.29535,1.63858,
-1.11061,-0.0614607,4.99587,
-0.198381,-2.00219,1.02841,
-0.43338,-3.79121,-0.386951,
-0.0335103,-2.02652,2.23941,
-0.149274,-2.76737,0.379102,
-0.543204,-4.85307,2.37185,
-1.419,1.31294,5.18693,
-0.19685,-2.97883,1.26399,
0.228939,-5.40613,0.599481,
-0.543916,0.968366,3.27305,
-0.201243,0.3274,0.438996,
-1.38667,2.69361,4.48443,
0.131124,-2.04697,1.87788,
-0.423064,-3.43185,2.57446,
-1.0563,-1.13009,3.72685,
-0.917865,1.98566,1.25219,
-0.370745,-3.55766,3.09384,
-1.73569,3.14682,5.47619,
-1.60537,6.01091,1.55225,
0.0481389,-3.13549,0.724452,
-0.0842706,-4.24412,0.75245,
-0.832752,0.0673528,3.72818,
7.17485,11.8703,4.44568,
-3.35725,22.7568,1.67029,
-12.0339,-5.25673,3.271,
0.145411,-3.9808,1.59885,
-0.512664,0.739307,3.71078,
-1.68352,5.79121,2.51455,
-0.249957,-3.30218,2.51746,
-1.66613,2.46997,6.11955,
-1.54857,4.96992,2.15868,
-1.7425,-1.02007,17.9002,
-4.83214,-17.2075,-0.971906,
-3.10815,-16.2104,17.0574,
0.0296958,-1.23986,1.09149,
-0.239947,-4.72118,1.12022,
-1.19981,-2.04395,3.67227,
-0.0905705,-3.07621,2.53063,
-0.720239,1.91908,2.57117,
-1.10928,4.02614,2.13191,
-0.467807,-1.62353,4.2537,
-0.0203369,-5.58159,-0.386024,
1.72504,-4.44676,-5.22589,
-0.731272,0.92147,3.3771,
-1.49068,2.85206,6.24536,
-0.249845,-2.70787,-0.331054,
-0.0845641,-3.86712,2.35459,
-1.57781,0.789293,5.43789,
-1.86171,7.88596,2.21116,
0.227959,-2.53261,1.04261,
-0.00242825,-3.38927,0.682152,
-1.27085,1.24693,4.35495,
0.212981,0.853828,2.0543,
-1.08516,3.94157,2.45717,
0.0471624,-2.34284,1.78368,
-0.156812,1.11606,2.67751,
-2.92818,7.90543,5.08631,
-1.80827,-0.873606,1.70204,
-0.0846145,-3.80171,2.36882,
-0.739563,1.29915,3.64037,
-1.35418,4.82757,1.59981,
-0.49537,-0.780935,4.39982,
-0.839052,-3.21457,2.88822,
1.20648,-6.48875,-2.71803,
-0.0127309,-3.128,1.38381,
-0.65008,-4.21303,1.7037,
-0.885045,0.0288843,2.71162,
0.0380883,-2.32841,3.98349,
0.590808,6.84757,7.34825,
-0.405674,10.2661,-4.98291,
0.0342021,-4.1478,1.1556,
-1.94814,-1.24618,6.15854,
-1.51415,5.75014,3.32797,
0.0136067,-3.55556,1.88034,
-0.596569,0.711813,3.22693,
-1.62224,4.37965,3.34645,
0.198102,-1.13574,3.71656,
0.0625586,-4.77759,-0.209616,
0.768467,-3.82216,-3.31908,
0.214314,-3.60664,0.891185,
-1.16124,-4.60331,4.03135,
-0.788667,1.5004,4.17143,
0.116657,1.08506,2.37442,
-1.30386,2.41452,4.0674,
0.361274,-5.27542,0.455393,
0.55796,-2.84433,0.53484,
-0.226102,-3.94037,0.641549,
0.180388,0.779096,2.54897,
-0.0162446,0.527762,3.63871,
-0.640491,-2.21401,1.63414,
0.795809,-6.9131,-1.41575,
0.382766,-3.08057,0.827923,
-1.11322,-2.98756,3.41888,
-1.22619,2.64804,3.6908,
-2.29119,-0.950709,9.20484,
0.34782,-13.0878,-1.24686,
1.92393,-4.5311,-1.2029,
-0.67314,-1.3641,4.24994,
0.370758,-9.58655,-0.764157,
1.41242,-4.77164,-4.02895,
0.284379,-4.05076,0.460781,
-0.955186,-2.75638,2.38607,
-1.31277,3.16158,4.87521,
-0.625059,-0.127324,3.38382,
-0.865879,-3.30873,4.68902,
0.523169,-5.89082,-1.49304,
-0.388075,-4.62547,1.8273,
-1.32581,-0.587402,4.51037,
-1.85948,6.0379,3.96177,
-1.2802,-0.0503674,1.83466,
-0.659943,-0.118907,2.83907,
0.202586,-2.84347,0.996393,
0.508918,-4.78388,-1.19498,
-0.156892,-2.59747,0.0955613,
-0.918812,0.869126,4.23792,
-0.0135638,0.551169,3.28164,
0.0119529,-3.22318,-0.651761,
0.561074,-4.70846,-1.65548,
-0.785826,0.658563,2.95742,
-0.618105,-1.43741,2.11596,
0.638089,-5.3375,-1.52389,
-0.572799,-3.46432,1.25038,
-0.7698,-2.92264,2.73719,
-1.15124,-2.01989,3.58287,
-1.6156,4.26446,3.90272,
-0.840447,4.65982,-0.121054,
-0.728957,0.638181,3.10839,
-0.318041,-2.9734,1.39541,
1.05664,-4.59968,-2.60558,
-0.470139,-1.19627,-0.459772,
-0.884794,0.402001,3.61847,
0.351397,-1.14488,2.10113,
0.334443,-4.43185,-0.925509,
-0.294296,-3.41504,-0.567534,
-1.00737,-2.25847,1.4579,
-2.40335,-4.58921,8.15827,
-0.564796,7.89776,3.61115,
-0.306181,6.2075,-2.94751,
-0.817687,-1.25499,1.69737,
-1.6867,4.6104,4.00822,
-2.05092,10.5346,0.864922,
-1.25532,0.952417,-0.610316,
-1.20463,1.61047,3.8251,
-1.15976,3.38452,3.22267,
-0.822438,-2.2449,-0.244637,
-0.175843,-3.72381,1.11583,
-0.865019,-2.03156,3.36419,
-1.38653,-0.547192,4.67517,
-1.72934,5.56368,2.91379,
-0.2514,3.04099,0.189083,
-0.240146,-3.0162,0.807785,
0.759651,-1.55706,0.883306,
-0.681601,0.359754,0.662914,
-1.2563,3.72277,3.22703,
-0.76914,2.19766,2.52664,
0.769626,0.622729,1.0897,
0.658208,-1.57272,0.0827162,
0.35017,-3.2717,0.269196,
-2.64853,-9.15713,3.85307,
-6.88673,3.18594,10.009,
-1.55222,22.1645,2.09132,
-6.21396,0.311902,-0.368875,
-0.73795,2.53907,0.839749,
-1.62488,2.6981,8.06897,
0.125731,6.01832,-1.24352,
-1.46837,-4.4251,-5.31169,
-0.699845,2.39309,3.3962,
-0.599448,-0.916395,-0.464359,
0.857949,-6.59617,-1.00436,
-0.953256,-2.83451,1.77347,
-0.840375,0.326399,2.34799,
-1.16279,1.97565,3.11278,
-0.280891,-3.88711,1.35225,
-0.280301,-4.5026,0.120729,
-0.466404,-3.0373,1.08235,
-0.620823,-1.07148,2.69568,
-1.64832,5.014,2.93319,
0.0791924,0.365202,2.64745,
-0.349909,-3.85626,1.54755,
-0.217982,-2.95015,1.66264,
-1.01791,1.46315,1.59306,
-1.17816,2.75437,2.83938,
-0.193086,-4.24355,1.97257,
-0.41802,-0.555541,2.40009,
-0.0635265,1.31781,0.76155,
-0.729895,2.79872,1.17376,
-0.203452,-3.59045,1.64564,
-1.0184,-2.42194,4.56812,
-0.580026,0.0624379,2.34636,
-0.638723,3.44934,2.05571,
0.916662,-5.88662,-0.180124,
-0.945329,-4.16784,8.20862,
4.97473,12.0845,0.615998,
1.23173,13.5071,-4.60294,
-0.565534,-1.41419,2.42127,
0.206985,-3.34294,1.17717,
0.0157375,-4.18055,0.475249,
-0.270074,1.86211,1.79196,
-0.56664,2.03273,2.85156,
-0.739604,0.644483,3.36886,
0.545306,-3.54605,-1.95525,
0.199796,-5.35637,0.595779,
-0.669115,1.23603,3.95859,
-0.578507,0.850045,2.67843,
0.883791,-5.6899,-1.51298,
0.295189,-3.40713,-0.473536,
-0.713923,-2.92745,2.50055,
-1.48394,-2.3568,5.17422,
-1.56315,3.88131,4.62924,
-0.832651,3.93874,-0.228209,
0.0927984,-3.86918,0.248382,
-0.655739,-4.33582,2.58009,
-0.752942,2.12678,2.82631,
-1.05125,4.53443,2.57371,
-2.62811,-6.30491,8.98143,
-4.56036,5.75643,17.3003,
-0.996699,23.4679,3.07286,
7.87752,1.21925,13.0555,
-0.50495,0.941308,2.08578,
0.218966,0.542007,0.821932,
0.386148,-5.48611,-0.0859701,
-1.25217,-3.04816,2.91846,
-0.677388,2.00888,3.16086,
-0.0792467,0.0265674,1.42697,
0.511531,-4.42003,0.00339041,
-0.237667,-3.49324,0.233004,
-0.147161,-3.8325,0.871815,
-0.570706,-5.0785,1.88128,
-1.17327,2.4246,4.85723,
0.119562,-1.19061,2.15126,
-0.134257,-2.84513,0.590455,
-0.525295,-4.70826,1.64522,
-0.924343,-2.1473,2.88293,
-1.07408,1.88648,4.50371,
-0.17618,-0.784626,1.93062,
-2.00455,-2.34868,6.12718,
-1.21668,5.27324,3.02627,
0.410272,-2.40976,-0.888315,
-0.439759,-2.72043,1.95261,
-0.800829,-2.17777,2.33281,
-0.0239329,-3.33779,1.86257,
-1.65647,2.30532,5.28524,
-0.432087,-1.11454,3.54896,
-0.91749,-4.86195,1.84698,
0.649658,-6.6018,-2.10215,
1.84589,-4.06886,-5.71401,
-0.539759,0.239262,3.2377,
-1.27625,0.899336,5.46379,
-0.954723,2.16883,1.59736,
0.0894927,-3.04472,-1.65185,
-0.0420812,-2.86946,0.635045,
0.034031,-4.02268,0.301115,
0.196506,0.0640649,2.28415,
-1.28396,3.16492,3.78381,
0.0285037,-2.89528,0.597291,
0.496497,-3.74347,-0.112319,
-0.369507,2.53653,1.86545,
-1.18045,2.50846,3.07686,
0.176366,-3.88696,-0.706308,
-0.538081,-6.04826,2.69818,
-1.50294,1.48676,5.61281,
-0.955366,3.62274,3.0135,
-0.373655,-2.37645,3.17338,
-0.0972937,-4.14908,-0.216456,
0.369438,-3.95952,-2.59084,
0.50788,0.848347,0.847161,
0.036605,1.88253,1.10943,
-1.0713,3.73699,3.17494,
-1.8121,5.21733,5.2706,
-0.258927,-1.44073,0.182007,
-0.00746574,-1.22199,2.52884,
0.192281,-3.56638,0.0963719,
-0.104743,-4.13791,0.21968,
-0.32729,-0.317612,1.511,
0.232144,-3.83132,0.944575,
-0.464471,-1.53492,3.08782,
-1.07207,2.04598,2.21182,
0.197934,2.24198,0.784057,
-0.656755,2.19185,3.24462,
-0.524279,0.607051,2.71725,
-0.629715,-2.15763,1.49357,
0.543508,-3.10512,-0.0771634,
0.383638,-4.11074,-0.0847704,
-0.268796,-3.76966,1.85695,
-1.36246,1.91932,5.08733,
-0.875036,2.93454,2.57598,
-0.865802,0.724691,4.45371,
-0.555328,3.00404,2.82422,
-0.486105,-3.05548,-0.0685539,
0.53708,-5.62771,-0.434814,
0.310666,-3.11727,-0.00762179,
-0.797384,-2.78555,2.60128,
-0.922953,1.59761,3.30906,
-0.586224,3.94444,1.64973,
0.201089,-0.0586129,3.93629,
-0.12671,-4.58431,-0.204954,
0.783176,-4.36563,-3.68245,
0.238548,-3.50116,-1.42565,
-0.0724659,0.986075,2.06057,
-1.14072,2.46713,3.30433,
0.330729,-1.33431,-0.136215,
0.0957574,-3.77737,0.426692,
-0.222763,1.13786,2.64029,
0.434999,-2.01002,0.121038,
0.116025,-4.09969,0.246485,
-0.940277,-0.192936,2.77481,
0.125033,1.2521,2.17304,
-0.599173,1.15763,3.26792,
0.984467,-5.31056,-1.32023,
0.149853,-3.44586,0.272557,
0.153971,-2.82901,1.07128,
0.110486,-4.12652,1.22696,
-0.73123,-1.81818,0.380787,
-0.49662,2.15246,2.65767,
0.327242,-2.65169,1.08906,
0.304077,-0.395291,1.51528,
-1.43301,4.21021,3.17147,
-0.716824,0.316365,3.87995,
-0.792247,-3.12734,4.24304,
-0.741332,0.140031,5.49962,
-0.531509,5.08857,-0.036938,
0.621763,-1.00124,-3.08655,
0.460966,-0.327591,1.27519,
0.610467,-3.26091,0.244689,
0.505751,-3.29817,-0.856521,
-0.181675,0.474391,1.68008,
-0.19644,1.23052,3.18205,
-0.124299,-1.91691,2.2411,
0.860712,-4.52723,-2.07297,
-0.670905,-0.343557,-0.0173089,
0.3972,-2.38844,1.18579,
-0.574566,0.60392,0.265221,
-0.945617,3.14424,2.59774,
-0.176899,0.92259,2.09449,
0.268845,-2.19354,0.368726,
-1.37605,-1.95775,4.89004,
-1.82579,6.24137,3.64051,
-0.319152,3.66544,0.304407,
-0.0999833,0.866058,2.70861,
-0.975715,0.692739,4.68832,
-0.619572,-3.58798,1.02117,
0.713563,-5.54411,-1.48541,
0.673416,-5.95949,2.79579,
-1.90135,-1.21438,9.81891,
2.16439,13.1033,3.42755,
1.32021,11.53,-8.99794,
0.874042,-0.820509,1.04728,
-0.266226,1.96167,0.519386,
-0.946001,3.39689,1.52651,
-0.56498,1.77058,2.72901,
0.35183,-2.55135,0.821938,
0.785367,1.18208,1.29186,
0.42594,-1.28503,-1.10515,
0.327121,-5.01603,-0.346717,
-0.585435,-3.93728,1.68555,
-1.03668,-0.996884,3.43511,
0.387412,-2.65584,0.706962,
0.143991,-5.22708,-0.114143,
-0.729177,-1.56767,0.0665294,
-1.15549,-2.25747,4.92372,
-1.17403,0.530696,5.76482,
0.504734,-3.1848,1.17822,
-0.366338,-2.07225,2.54969,
-0.0378522,2.45692,0.748367,
0.107249,2.72306,1.0256,
-0.310264,0.928758,0.738854,
0.683292,-3.02347,1.16083,
-0.409266,-0.503283,1.81282,
0.635183,1.26484,0.53995,
-0.987606,0.718934,0.958045,
-0.173599,3.11577,0.369449,
0.74517,-0.360401,1.31203,
0.0885723,-3.35934,0.299684,
-0.519387,-2.18255,-0.974207,
-0.547331,1.50071,0.268003,
-0.272521,2.0577,2.94425,
-1.02954,0.853835,3.96965,
-0.66027,1.15772,2.65616,
-1.08916,0.620136,0.171842,
0.275683,-2.75205,-0.744585,
0.221004,-5.59763,0.44398,
-0.828789,1.92963,3.14062,
-0.853269,0.824608,0.632607,
-0.363679,-3.57562,-0.201253,
0.520842,-3.85768,-1.1521,
-0.00103169,-3.00614,0.153865,
-0.490233,-3.17206,0.647267,
-0.350493,-3.15156,0.515763,
-0.752077,0.423352,1.39422,
-0.187247,2.73268,1.7754,
0.0369264,1.10997,1.2817,
-0.951714,1.3719,2.02598,
-0.846527,0.720489,1.32395,
0.354317,-0.874442,2.50351,
0.142266,-4.40817,-1.00066,
0.345781,-3.78525,-0.681859,
-0.61042,-2.12545,0.619284,
0.543191,-3.16051,-0.475034,
0.324927,-1.90811,0.592155,
-0.00985918,1.22212,0.287631,
-0.616866,2.43348,2.41225,
-0.809384,-1.50489,1.31417,
-0.751648,0.133477,3.55865,
-0.303541,-4.1748,1.09643,
-0.33744,-3.40067,1.93199,
-1.49737,4.86776,3.42967,
-0.363906,-3.5229,1.32839,
-0.388514,-2.00209,1.06837,
-0.252351,-0.287487,1.70202,
-0.898666,0.474802,1.56127,
-0.833903,2.38305,2.41897,
-0.930542,-0.0301387,3.15033,
-1.24114,2.73983,3.17647,
-0.748183,1.16098,1.303,
-0.156412,-3.73077,0.549698,
-0.197219,-2.86022,0.235456,
-0.411951,-2.86523,0.483888,
0.477246,-2.6985,-0.619483,
-0.163456,0.509934,0.988319,
-1.54118,3.35681,4.06811,
-0.978504,1.83195,3.58344,
-0.85925,0.132016,2.69975,
-1.20402,2.85652,1.20472,
-0.575633,2.08114,2.05071,
-0.506749,0.704025,2.45824,
0.345902,-2.78938,0.495869,
-0.969883,-2.35849,3.90576,
-1.33014,-0.702386,4.76079,
-0.246108,4.28787,-0.278102,
0.73256,-2.30694,-2.30616,
0.0840327,-3.6615,-0.00819795,
-0.165515,-3.7028,1.15122,
-0.152047,-0.773694,2.54011,
-1.05422,1.30974,3.80667,
-1.1849,2.54021,1.38891,
-0.421941,2.65616,0.994434,
-0.394338,5.32897,-1.87541,
-1.56283,-3.16641,0.855309,
1.29658,-6.99411,5.56045,
-1.57013,10.0041,3.25389,
-2.90363,1.35237,2.14914,
-0.689377,-2.12094,1.34563,
-0.113489,-3.16991,1.33552,
-0.31645,-1.23689,0.909995,
-0.738102,3.09613,2.34257,
-0.236659,1.92917,2.21332,
-0.41775,-3.03804,1.26463,
-0.434835,-4.38516,1.40059,
-0.619788,-1.92579,0.42855,
-0.569928,-1.17392,0.54477,
-1.04601,2.08841,3.99594,
-0.606456,-0.0450371,2.05876,
-0.476372,2.64411,2.19095,
-0.137754,1.50226,2.79475,
0.700594,-2.08488,-0.592597,
0.508809,-3.97915,-0.151514,
-0.76877,1.84714,3.48579,
-0.611144,2.0493,2.74085,
-0.779045,-1.2811,2.66942,
-0.13917,-2.09357,0.406753,
0.803394,-3.89606,-1.42336,
-0.592789,-1.38287,1.20163,
-0.194875,-2.96257,0.566041,
0.300168,-4.09411,0.784335,
0.0612353,2.00931,1.83948,
-1.16017,3.61114,3.03789,
0.00266636,-3.84768,-0.0230851,
0.0805536,-4.2689,0.717162,
-1.03953,-0.128645,3.18254,
-0.985956,-1.19831,4.21421,
-1.35036,3.84586,3.05229,
-0.79252,2.84973,2.28181,
-0.703143,2.14765,2.70867,
-0.516734,-2.04479,3.76174,
-1.09774,-0.779082,3.12003,
0.442172,-1.64313,-1.63208,
-0.52542,-2.24626,2.05323,
-0.314077,0.719642,2.10077,
-0.527089,2.70787,2.19303,
-1.35424,3.46815,3.4814,
0.356396,-0.100809,1.10999,
-0.171559,-3.67963,0.762284,
-0.776781,-2.28715,2.86979,
-0.851878,4.00205,1.63706,
-0.272932,2.20491,1.18068,
0.318654,0.469572,1.69366,
-0.855186,0.690002,3.58484,
-0.585831,1.17325,2.84699,
0.122427,-0.768257,1.62969,
0.0405255,-3.04448,-0.375994,
-0.353648,-3.02767,-0.803179,
-0.507727,-0.686322,2.07059,
0.202326,-2.21964,0.0329376,
-0.285266,-3.60263,0.362962,
-0.897082,-1.91546,1.6839,
-0.120124,1.79709,1.78364,
0.245561,-4.29427,0.433001,
-0.950412,-3.08125,2.81245,
-0.994705,3.92222,2.66465,
0.239606,1.36336,2.65825,
-0.539314,0.902924,3.09701,
-0.241881,-3.14054,0.576839,
0.0416055,-2.61028,0.572952,
-1.09468,3.75,2.71996,
-0.576719,0.755123,2.34515,
-0.0540948,-4.7173,0.993508,
-0.0456106,-3.91772,1.59715,
-0.698568,-2.20053,1.02939,
-0.529952,0.998558,2.43818,
-0.469346,3.08463,1.72382,
-0.345553,2.02668,2.51476,
-0.261627,0.208234,1.23568,
0.700088,-2.41143,-1.60182,
0.352881,-4.16772,0.570329,
-0.519797,-1.11942,3.03111,
-0.881826,3.49086,3.21964,
-2.62363,-5.04532,2.54472,
-3.797,-9.2874,10.2896,
2.94415,-14.3717,-3.99259,
-9.92319,-1.55554,19.9068,
-1.82582,19.7315,7.3186,
-0.352626,-0.122385,2.40969,
-0.701839,3.84572,2.0554,
-1.00548,2.69353,3.12206,
0.0388281,-2.45425,0.526936,
0.08887,-3.3788,-0.292305,
-0.0875341,-2.35988,0.366183,
0.191261,-2.83313,0.190884,
-0.796128,1.33315,1.77901,
-0.619535,1.91229,1.31755,
0.17295,0.626177,1.86269,
-0.349285,-0.222214,1.80849,
-0.487593,-2.75296,1.46061,
0.653874,-4.62877,-1.30651,
-0.882986,-1.40647,1.0168,
-1.06296,1.18117,3.83471,
-0.197382,-1.8167,0.747245,
0.562746,-3.76334,-0.0808787,
0.241132,-1.18952,1.33255,
-0.838489,2.67912,3.07954,
-0.248772,1.6291,1.79005,
-0.144836,-2.3395,2.2215,
-0.844078,0.375684,2.41308,
-1.03316,0.674323,2.77736,
-1.2216,4.09234,1.16356,
-0.53516,2.76601,-0.329969,
0.148842,-1.43632,-0.627541,
0.7989,1.01102,0.596811,
-1.21917,3.69416,3.3399,
-0.796466,0.355287,3.51795,
0.480846,-4.07346,0.566618,
0.024426,1.2704,2.13676,
0.253458,1.15227,-0.117111,
0.346373,-2.3115,-1.40558,
0.366219,-4.94136,0.397406,
0.0894868,-2.21187,2.00084,
0.0856031,-2.94003,0.257248,
-0.29671,-4.11837,1.68677,
-1.04345,1.32985,4.21721,
-1.28609,4.69625,3.00466,
-0.485255,-1.37926,2.00473,
0.254968,0.445713,2.90487,
0.396894,-6.49351,-0.882195,
-0.480349,-3.9382,-1.4593,
-0.533816,-0.542409,1.72612,
0.0996873,-3.76438,-1.2094,
-0.138461,-3.50904,1.43002,
-0.665596,-4.25491,3.67295,
-0.451135,1.26334,3.27046,
-0.956566,4.48986,2.0301,
-0.507078,0.0472735,-2.14715,
-0.00960359,-1.82365,1.11827,
0.460861,-3.6995,0.286714,
-0.170032,-1.81763,2.52299,
-0.207465,-0.0793816,1.07494,
-0.960256,2.48302,3.22592,
0.14916,-3.19046,1.11658,
-0.162132,-1.74992,0.561769,
-0.397846,2.16501,0.767285,
-1.05241,2.67945,2.36621,
-0.366402,0.69293,2.84863,
0.119615,-2.89103,1.47331,
0.187505,-1.92846,2.17258,
-0.762908,1.11881,1.76471,
-1.09484,2.19694,1.68885,
-0.451138,1.57768,2.48041,
-0.551402,1.29081,3.91551,
-0.956969,2.47127,4.60314,
-0.965282,-0.1597,-1.35796,
0.480348,-3.63803,-1.66541,
0.307325,-4.90008,-0.219237,
0.0407835,-1.15064,-0.259967,
0.410598,-5.15545,-0.965424,
-0.859764,-1.95189,2.8528,
-0.858333,3.20342,2.90747,
-0.543725,-1.98172,2.67429,
0.337579,-1.34831,0.00632848,
0.385516,-2.30846,0.138858,
-0.37211,-0.983092,2.50364,
-1.00771,2.75849,2.32758,
-0.465119,2.53597,1.19802,
